i j pA nameA pA' namea cAMax cAMin cANA pB nameB pB' nameb cBMax cBMin cBNA pAB r^2
25 40 0.5018779 1 0.4981221 2 1069 1061 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4513989 0.4485088 
25 41 0.5018779 1 0.4981221 2 1069 1061 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.05737704 0.6112351 
25 42 0.5018779 1 0.4981221 2 1069 1061 NA 0.930986 2 0.06901408 1 1983 147 NA 0.4971177 0.05557037 
25 43 0.5018779 1 0.4981221 2 1069 1061 NA 0.930986 2 0.06901408 1 1983 147 NA 0.4971177 0.05557037 
25 44 0.5018779 1 0.4981221 2 1069 1061 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.4964022 0.05346298 
25 45 0.5018779 1 0.4981221 2 1069 1061 NA 0.9312618 2 0.06873823 1 1978 146 6 0.496333 0.05238307 
25 46 0.5018779 1 0.4981221 2 1069 1061 NA 0.930856 2 0.06914393 1 1979 147 4 0.4950885 0.04841981 
25 47 0.5018779 1 0.4981221 2 1069 1061 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4396418 0.2821515 
25 48 0.5018779 1 0.4981221 2 1069 1061 NA 0.6790414 2 0.3209586 1 1445 683 2 0.4220665 0.1212239 
25 49 0.5018779 1 0.4981221 2 1069 1061 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.4804341 0.02077519 
25 50 0.5018779 1 0.4981221 2 1069 1061 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.3747902 0.2030266 
25 51 0.5018779 1 0.4981221 2 1069 1061 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.1284531 0.337339 
25 52 0.5018779 1 0.4981221 2 1069 1061 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.1325535 0.3545886 
25 53 0.5018779 1 0.4981221 2 1069 1061 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.1318880 0.3505499 
25 54 0.5018779 1 0.4981221 2 1069 1061 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.1785063 0.2422107 
25 55 0.5018779 1 0.4981221 2 1069 1061 NA 0.7349341 2 0.2650659 1 1561 563 6 0.4165141 0.04665498 
25 56 0.5018779 1 0.4981221 2 1069 1061 NA 0.7476504 2 0.2523496 1 1591 537 2 0.4176687 0.0381861 
25 57 0.5018779 1 0.4981221 2 1069 1061 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.4332155 0.05467522 
25 58 0.5018779 1 0.4981221 2 1069 1061 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.1811477 0.1414171 
25 59 0.5018779 1 0.4981221 2 1069 1061 NA 0.6251185 2 0.3748815 1 1319 791 20 0.2884734 0.01089106 
25 60 0.5018779 1 0.4981221 2 1069 1061 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.3166547 0.04188913 
25 61 0.5018779 1 0.4981221 2 1069 1061 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.3957212 0.006800726 
25 62 0.5018779 1 0.4981221 2 1069 1061 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.4523864 4.159212e-05 
25 63 0.5018779 1 0.4981221 2 1069 1061 NA 0.6101695 2 0.3898305 1 1296 828 6 0.2979356 0.001157097 
25 64 0.5018779 1 0.4981221 2 1069 1061 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2628023 0.001669293 
25 65 0.5018779 1 0.4981221 2 1069 1061 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.4181340 0.03347719 
25 66 0.5018779 1 0.4981221 2 1069 1061 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.4427139 0.006235798 
25 67 0.5018779 1 0.4981221 2 1069 1061 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2377699 0.007509269 
25 68 0.5018779 1 0.4981221 2 1069 1061 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.2991294 2.524339e-07 
25 69 0.5018779 1 0.4981221 2 1069 1061 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.2799491 7.469433e-06 
25 70 0.5018779 1 0.4981221 2 1069 1061 NA 0.8928571 2 0.1071429 1 1900 228 2 0.438473 0.003879560 
25 71 0.5018779 1 0.4981221 2 1069 1061 NA 0.893797 2 0.106203 1 1902 226 2 0.4383502 0.004407278 
25 72 0.5018779 1 0.4981221 2 1069 1061 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3138661 0.0006463581 
25 73 0.5018779 1 0.4981221 2 1069 1061 NA 0.9 2 0.1 1 1917 213 NA 0.4406366 0.005430364 
25 74 0.5018779 1 0.4981221 2 1069 1061 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.4831493 0.00956952 
25 75 0.5018779 1 0.4981221 2 1069 1061 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2441754 0.001262954 
25 76 0.5018779 1 0.4981221 2 1069 1061 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4339943 0.0005497128 
25 77 0.5018779 1 0.4981221 2 1069 1061 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3129935 0.00074792 
25 78 0.5018779 1 0.4981221 2 1069 1061 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3971817 0.009705251 
25 79 0.5018779 1 0.4981221 2 1069 1061 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.2446507 0.001854831 
25 80 0.5018779 1 0.4981221 2 1069 1061 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2446478 0.0008435746 
26 27 0.7070423 2 0.2929577 1 1506 624 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.4981495 0.3838421 
26 28 0.7070423 2 0.2929577 1 1506 624 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.4986185 0.3845966 
26 29 0.7070423 2 0.2929577 1 1506 624 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.5474902 0.07845869 
26 30 0.7070423 2 0.2929577 1 1506 624 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.697075 0.9016808 
26 31 0.7070423 2 0.2929577 1 1506 624 NA 0.887688 2 0.1123120 1 1889 239 2 0.5947719 0.05229084 
26 32 0.7070423 2 0.2929577 1 1506 624 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.6221258 0.03829365 
26 33 0.7070423 2 0.2929577 1 1506 624 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.6240015 0.03737345 
26 34 0.7070423 2 0.2929577 1 1506 624 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.5704187 0.5200804 
26 35 0.7070423 2 0.2929577 1 1506 624 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.5443766 0.4096506 
26 36 0.7070423 2 0.2929577 1 1506 624 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.5467908 0.4144729 
26 37 0.7070423 2 0.2929577 1 1506 624 NA 0.5662594 2 0.4337406 1 1205 923 2 0.5448738 0.4104564 
26 38 0.7070423 2 0.2929577 1 1506 624 NA 0.5686736 2 0.4313264 1 1209 917 4 0.5456381 0.4056569 
26 39 0.7070423 2 0.2929577 1 1506 624 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.235544 0.2841482 
26 40 0.7070423 2 0.2929577 1 1506 624 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.5460278 0.4065764 
26 41 0.7070423 2 0.2929577 1 1506 624 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.2352402 0.2824545 
26 42 0.7070423 2 0.2929577 1 1506 624 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6409162 0.02256703 
26 43 0.7070423 2 0.2929577 1 1506 624 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6409162 0.02256703 
26 44 0.7070423 2 0.2929577 1 1506 624 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.6405059 0.02262910 
26 45 0.7070423 2 0.2929577 1 1506 624 NA 0.9312618 2 0.06873823 1 1978 146 6 0.6398878 0.02596190 
26 46 0.7070423 2 0.2929577 1 1506 624 NA 0.930856 2 0.06914393 1 1979 147 4 0.6419792 0.01962551 
26 47 0.7070423 2 0.2929577 1 1506 624 NA 0.6190028 2 0.3809972 1 1316 810 4 0.5906031 0.4788377 
26 48 0.7070423 2 0.2929577 1 1506 624 NA 0.6790414 2 0.3209586 1 1445 683 2 0.5972175 0.3037855 
26 49 0.7070423 2 0.2929577 1 1506 624 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.6272873 0.03004868 
26 50 0.7070423 2 0.2929577 1 1506 624 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.4775204 0.2259184 
26 51 0.7070423 2 0.2929577 1 1506 624 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.2958965 0.1535678 
26 52 0.7070423 2 0.2929577 1 1506 624 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.3057346 0.1560768 
26 53 0.7070423 2 0.2929577 1 1506 624 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.3021534 0.1614728 
26 54 0.7070423 2 0.2929577 1 1506 624 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.3455099 0.1160162 
26 55 0.7070423 2 0.2929577 1 1506 624 NA 0.7349341 2 0.2650659 1 1561 563 6 0.4867145 0.02684937 
26 56 0.7070423 2 0.2929577 1 1506 624 NA 0.7476504 2 0.2523496 1 1591 537 2 0.4962162 0.02686903 
26 57 0.7070423 2 0.2929577 1 1506 624 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.5162453 0.01564479 
26 58 0.7070423 2 0.2929577 1 1506 624 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.3421463 0.03928718 
26 59 0.7070423 2 0.2929577 1 1506 624 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4568227 0.004535383 
26 60 0.7070423 2 0.2929577 1 1506 624 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.4010194 0.01399961 
26 61 0.7070423 2 0.2929577 1 1506 624 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.5737161 0.04423134 
26 62 0.7070423 2 0.2929577 1 1506 624 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.637219 0.0001150224 
26 63 0.7070423 2 0.2929577 1 1506 624 NA 0.6101695 2 0.3898305 1 1296 828 6 0.4541942 0.01053120 
26 64 0.7070423 2 0.2929577 1 1506 624 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.3350725 0.008332916 
26 65 0.7070423 2 0.2929577 1 1506 624 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.615414 0.00961166 
26 66 0.7070423 2 0.2929577 1 1506 624 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.6377568 0.0002803323 
26 67 0.7070423 2 0.2929577 1 1506 624 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.3887455 0.01047278 
26 68 0.7070423 2 0.2929577 1 1506 624 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.4428365 0.009351885 
26 69 0.7070423 2 0.2929577 1 1506 624 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3836346 0.002686322 
26 70 0.7070423 2 0.2929577 1 1506 624 NA 0.8928571 2 0.1071429 1 1900 228 2 0.6343038 0.000459074 
26 71 0.7070423 2 0.2929577 1 1506 624 NA 0.893797 2 0.106203 1 1902 226 2 0.6338706 0.0001871647 
26 72 0.7070423 2 0.2929577 1 1506 624 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.4724134 0.009776942 
26 73 0.7070423 2 0.2929577 1 1506 624 NA 0.9 2 0.1 1 1917 213 NA 0.6372371 4.336428e-05 
26 74 0.7070423 2 0.2929577 1 1506 624 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.6563365 0.005275499 
26 75 0.7070423 2 0.2929577 1 1506 624 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.3777023 0.008674638 
26 76 0.7070423 2 0.2929577 1 1506 624 NA 0.8725306 2 0.1274694 1 1855 271 4 0.6155827 7.715843e-05 
26 77 0.7070423 2 0.2929577 1 1506 624 NA 0.6367481 2 0.3632519 1 1355 773 2 0.4713611 0.009339622 
26 78 0.7070423 2 0.2929577 1 1506 624 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.5665487 0.03532398 
26 79 0.7070423 2 0.2929577 1 1506 624 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.3783956 0.006659707 
26 80 0.7070423 2 0.2929577 1 1506 624 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.3758939 0.008521637 
27 28 0.5051643 2 0.4948357 1 1076 1054 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.5051195 0.997765 
27 29 0.5051643 2 0.4948357 1 1076 1054 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.4562159 0.02994525 
27 30 0.5051643 2 0.4948357 1 1076 1054 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5051232 0.4208417 
27 31 0.5051643 2 0.4948357 1 1076 1054 NA 0.887688 2 0.1123120 1 1889 239 2 0.5051227 0.1289733 
27 32 0.5051643 2 0.4948357 1 1076 1054 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.5051042 0.09454126 
27 33 0.5051643 2 0.4948357 1 1076 1054 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.5051064 0.09226655 
27 34 0.5051643 2 0.4948357 1 1076 1054 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4918508 0.6567031 
27 35 0.5051643 2 0.4948357 1 1076 1054 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.4578912 0.4823114 
27 36 0.5051643 2 0.4948357 1 1076 1054 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.4583146 0.4786597 
27 37 0.5051643 2 0.4948357 1 1076 1054 NA 0.5662594 2 0.4337406 1 1205 923 2 0.457831 0.4806075 
27 38 0.5051643 2 0.4948357 1 1076 1054 NA 0.5686736 2 0.4313264 1 1209 917 4 0.4566639 0.4679662 
27 39 0.5051643 2 0.4948357 1 1076 1054 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.0519007 0.6598177 
27 40 0.5051643 2 0.4948357 1 1076 1054 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4576758 0.4727087 
27 41 0.5051643 2 0.4948357 1 1076 1054 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.05353949 0.6461355 
27 42 0.5051643 2 0.4948357 1 1076 1054 NA 0.930986 2 0.06901408 1 1983 147 NA 0.4996446 0.05361147 
27 43 0.5051643 2 0.4948357 1 1076 1054 NA 0.930986 2 0.06901408 1 1983 147 NA 0.4996446 0.05361147 
27 44 0.5051643 2 0.4948357 1 1076 1054 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.4989397 0.05159099 
27 45 0.5051643 2 0.4948357 1 1076 1054 NA 0.9312618 2 0.06873823 1 1978 146 6 0.4988694 0.05050864 
27 46 0.5051643 2 0.4948357 1 1076 1054 NA 0.930856 2 0.06914393 1 1979 147 4 0.4983726 0.04920788 
27 47 0.5051643 2 0.4948357 1 1076 1054 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4457792 0.3004167 
27 48 0.5051643 2 0.4948357 1 1076 1054 NA 0.6790414 2 0.3209586 1 1445 683 2 0.431261 0.1428987 
27 49 0.5051643 2 0.4948357 1 1076 1054 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.4827615 0.01935551 
27 50 0.5051643 2 0.4948357 1 1076 1054 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.3803719 0.2172302 
27 51 0.5051643 2 0.4948357 1 1076 1054 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.1268615 0.3533216 
27 52 0.5051643 2 0.4948357 1 1076 1054 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.1292333 0.3797900 
27 53 0.5051643 2 0.4948357 1 1076 1054 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.1285434 0.375667 
27 54 0.5051643 2 0.4948357 1 1076 1054 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.176147 0.2598725 
27 55 0.5051643 2 0.4948357 1 1076 1054 NA 0.7349341 2 0.2650659 1 1561 563 6 0.4136152 0.03683549 
27 56 0.5051643 2 0.4948357 1 1076 1054 NA 0.7476504 2 0.2523496 1 1591 537 2 0.4145050 0.02874359 
27 57 0.5051643 2 0.4948357 1 1076 1054 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.430165 0.04310834 
27 58 0.5051643 2 0.4948357 1 1076 1054 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.1790366 0.1534949 
27 59 0.5051643 2 0.4948357 1 1076 1054 NA 0.6251185 2 0.3748815 1 1319 791 20 0.2901251 0.01124205 
27 60 0.5051643 2 0.4948357 1 1076 1054 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.3195942 0.04388526 
27 61 0.5051643 2 0.4948357 1 1076 1054 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.4008906 0.00901896 
27 62 0.5051643 2 0.4948357 1 1076 1054 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.45422 0.0001996585 
27 63 0.5051643 2 0.4948357 1 1076 1054 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3001812 0.001091136 
27 64 0.5051643 2 0.4948357 1 1076 1054 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2654035 0.001993438 
27 65 0.5051643 2 0.4948357 1 1076 1054 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.421294 0.03293321 
27 66 0.5051643 2 0.4948357 1 1076 1054 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.4431334 0.009295608 
27 67 0.5051643 2 0.4948357 1 1076 1054 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2380021 0.008561795 
27 68 0.5051643 2 0.4948357 1 1076 1054 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.3032603 8.758147e-05 
27 69 0.5051643 2 0.4948357 1 1076 1054 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.2854560 0.0001451704 
27 70 0.5051643 2 0.4948357 1 1076 1054 NA 0.8928571 2 0.1071429 1 1900 228 2 0.4399265 0.00516448 
27 71 0.5051643 2 0.4948357 1 1076 1054 NA 0.893797 2 0.106203 1 1902 226 2 0.4393178 0.006269052 
27 72 0.5051643 2 0.4948357 1 1076 1054 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3138761 0.001162859 
27 73 0.5051643 2 0.4948357 1 1076 1054 NA 0.9 2 0.1 1 1917 213 NA 0.4416493 0.007510228 
27 74 0.5051643 2 0.4948357 1 1076 1054 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.4845846 0.007051942 
27 75 0.5051643 2 0.4948357 1 1076 1054 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2426391 0.002334301 
27 76 0.5051643 2 0.4948357 1 1076 1054 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4355381 0.0009850546 
27 77 0.5051643 2 0.4948357 1 1076 1054 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3130152 0.001293254 
27 78 0.5051643 2 0.4948357 1 1076 1054 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3979910 0.008263348 
27 79 0.5051643 2 0.4948357 1 1076 1054 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.2431185 0.003123801 
27 80 0.5051643 2 0.4948357 1 1076 1054 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2429913 0.001786792 
28 29 0.5056338 2 0.4943662 1 1077 1053 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.4567387 0.03018875 
28 30 0.5056338 2 0.4943662 1 1077 1053 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5055927 0.4216331 
28 31 0.5056338 2 0.4943662 1 1077 1053 NA 0.887688 2 0.1123120 1 1889 239 2 0.5055922 0.1292159 
28 32 0.5056338 2 0.4943662 1 1077 1053 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.5055737 0.09471923 
28 33 0.5056338 2 0.4943662 1 1077 1053 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.5055759 0.09244024 
28 34 0.5056338 2 0.4943662 1 1077 1053 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4923254 0.6580526 
28 35 0.5056338 2 0.4943662 1 1077 1053 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.4583932 0.4836473 
28 36 0.5056338 2 0.4943662 1 1077 1053 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.4588165 0.4799844 
28 37 0.5056338 2 0.4943662 1 1077 1053 NA 0.5662594 2 0.4337406 1 1205 923 2 0.4583332 0.4819407 
28 38 0.5056338 2 0.4943662 1 1077 1053 NA 0.5686736 2 0.4313264 1 1209 917 4 0.4571684 0.4692887 
28 39 0.5056338 2 0.4943662 1 1077 1053 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.05186865 0.6615805 
28 40 0.5056338 2 0.4943662 1 1077 1053 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4581785 0.4740274 
28 41 0.5056338 2 0.4943662 1 1077 1053 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.053505 0.6478927 
28 42 0.5056338 2 0.4943662 1 1077 1053 NA 0.930986 2 0.06901408 1 1983 147 NA 0.5001221 0.05376015 
28 43 0.5056338 2 0.4943662 1 1077 1053 NA 0.930986 2 0.06901408 1 1983 147 NA 0.5001221 0.05376015 
28 44 0.5056338 2 0.4943662 1 1077 1053 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.4994092 0.05170867 
28 45 0.5056338 2 0.4943662 1 1077 1053 NA 0.9312618 2 0.06873823 1 1978 146 6 0.4993464 0.05065107 
28 46 0.5056338 2 0.4943662 1 1077 1053 NA 0.930856 2 0.06914393 1 1979 147 4 0.4988525 0.04935908 
28 47 0.5056338 2 0.4943662 1 1077 1053 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4462967 0.3014483 
28 48 0.5056338 2 0.4943662 1 1077 1053 NA 0.6790414 2 0.3209586 1 1445 683 2 0.4318012 0.1436196 
28 49 0.5056338 2 0.4943662 1 1077 1053 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.4832625 0.01949832 
28 50 0.5056338 2 0.4943662 1 1077 1053 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.3809436 0.2184546 
28 51 0.5056338 2 0.4943662 1 1077 1053 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.1267334 0.3551624 
28 52 0.5056338 2 0.4943662 1 1077 1053 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.1291392 0.381569 
28 53 0.5056338 2 0.4943662 1 1077 1053 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.1284813 0.3772708 
28 54 0.5056338 2 0.4943662 1 1077 1053 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.1760170 0.2615842 
28 55 0.5056338 2 0.4943662 1 1077 1053 NA 0.7349341 2 0.2650659 1 1561 563 6 0.4141854 0.03722889 
28 56 0.5056338 2 0.4943662 1 1077 1053 NA 0.7476504 2 0.2523496 1 1591 537 2 0.4150737 0.0290852 
28 57 0.5056338 2 0.4943662 1 1077 1053 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.4307201 0.04349408 
28 58 0.5056338 2 0.4943662 1 1077 1053 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.1789103 0.1547072 
28 59 0.5056338 2 0.4943662 1 1077 1053 NA 0.6251185 2 0.3748815 1 1319 791 20 0.290203 0.01143198 
28 60 0.5056338 2 0.4943662 1 1077 1053 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.3199917 0.04413675 
28 61 0.5056338 2 0.4943662 1 1077 1053 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.4014567 0.009207332 
28 62 0.5056338 2 0.4943662 1 1077 1053 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.4547264 0.0001842278 
28 63 0.5056338 2 0.4943662 1 1077 1053 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3008255 0.0009963436 
28 64 0.5056338 2 0.4943662 1 1077 1053 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2651721 0.001829937 
28 65 0.5056338 2 0.4943662 1 1077 1053 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.4218066 0.03271438 
28 66 0.5056338 2 0.4943662 1 1077 1053 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.443628 0.009204396 
28 67 0.5056338 2 0.4943662 1 1077 1053 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2386809 0.008241989 
28 68 0.5056338 2 0.4943662 1 1077 1053 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.3039181 0.0001188061 
28 69 0.5056338 2 0.4943662 1 1077 1053 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.2852225 0.0001010199 
28 70 0.5056338 2 0.4943662 1 1077 1053 NA 0.8928571 2 0.1071429 1 1900 228 2 0.4404267 0.005089583 
28 71 0.5056338 2 0.4943662 1 1077 1053 NA 0.893797 2 0.106203 1 1902 226 2 0.4398197 0.006184901 
28 72 0.5056338 2 0.4943662 1 1077 1053 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3145027 0.001071876 
28 73 0.5056338 2 0.4943662 1 1077 1053 NA 0.9 2 0.1 1 1917 213 NA 0.4421464 0.007424549 
28 74 0.5056338 2 0.4943662 1 1077 1053 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.4850814 0.007130825 
28 75 0.5056338 2 0.4943662 1 1077 1053 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2433326 0.002161109 
28 76 0.5056338 2 0.4943662 1 1077 1053 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4360493 0.0009471955 
28 77 0.5056338 2 0.4943662 1 1077 1053 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3136423 0.001196993 
28 78 0.5056338 2 0.4943662 1 1077 1053 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3985554 0.008442913 
28 79 0.5056338 2 0.4943662 1 1077 1053 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.243809 0.002925185 
28 80 0.5056338 2 0.4943662 1 1077 1053 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2437024 0.001629663 
29 30 0.8403756 2 0.1596244 1 1790 340 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5484291 0.07810272 
29 31 0.8403756 2 0.1596244 1 1790 340 NA 0.887688 2 0.1123120 1 1889 239 2 0.840334 0.6655134 
29 32 0.8403756 2 0.1596244 1 1790 340 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.7554592 0.01748379 
29 33 0.8403756 2 0.1596244 1 1790 340 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.7573349 0.01706471 
29 34 0.8403756 2 0.1596244 1 1790 340 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.5450714 0.1091969 
29 35 0.8403756 2 0.1596244 1 1790 340 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.5205412 0.06176567 
29 36 0.8403756 2 0.1596244 1 1790 340 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.5229747 0.06311438 
29 37 0.8403756 2 0.1596244 1 1790 340 NA 0.5662594 2 0.4337406 1 1205 923 2 0.5211411 0.06220327 
29 38 0.8403756 2 0.1596244 1 1790 340 NA 0.5686736 2 0.4313264 1 1209 917 4 0.5241006 0.06487315 
29 39 0.8403756 2 0.1596244 1 1790 340 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.3891406 0.03651551 
29 40 0.8403756 2 0.1596244 1 1790 340 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.5240118 0.06383662 
29 41 0.8403756 2 0.1596244 1 1790 340 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.3890096 0.03515401 
29 42 0.8403756 2 0.1596244 1 1790 340 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7728306 0.01057562 
